Route ID,Agency ID,Route Code,Route Name,Description,Route Type,Route Color,Text Color,Route Description
238J,BMTCB,,ISRO Layout -Nagarabhavi 1st Stage,,3,F53333,FFFFFF,238J :ISRO Layout -Nagarabhavi 1st Stage
238K,BMTCB,,K R Market -Bandemaramma Temple,,3,F53333,FFFFFF,238K :K R Market -Bandemaramma Temple
238M,BMTCB,,Mallathahalli -Yeshwanthpur,,3,F53333,FFFFFF,238M :Mallathahalli -Yeshwanthpur
238R,BMTCB,,Vijayanagar -Vijayanagar,,3,F53333,FFFFFF,238R :Vijayanagar -Vijayanagar
239A,BMTCB,,Shivajinagar -BEML 5th Stage,,3,F53333,FFFFFF,239A :Shivajinagar -BEML 5th Stage
239B,BMTCB,,Shivajinagar -Bangalore Childrens Hospital,,3,F53333,FFFFFF,239B :Shivajinagar -Bangalore Childrens Hospital
239C,BMTCB,,Kempegowda Bus Station -Bangalore Childrens Hospital,,3,F53333,FFFFFF,239C :Kempegowda Bus Station -Bangalore Childrens Hospital
239D,BMTCB,,Shivajinagar -Bangarappanagar,,3,F53333,FFFFFF,239D :Shivajinagar -Bangarappanagar
240,BMTCB,,K R Market -Machohalli,,3,F53333,FFFFFF,240:K R Market -Machohalli
240A,BMTCB,,Shivajinagar -Machohalli,,3,F53333,FFFFFF,240A :Shivajinagar -Machohalli
240B,BMTCB,,Kempegowda Bus Station -Vigneshwaranagar,,3,F53333,FFFFFF,240B :Kempegowda Bus Station -Vigneshwaranagar
240C,BMTCB,,K R Market -Kachohalli,,3,F53333,FFFFFF,240C :K R Market -Kachohalli
240D,BMTCB,,Kempegowda Bus Station -Sunkadakatte,,3,F53333,FFFFFF,240D :Kempegowda Bus Station -Sunkadakatte
240E,BMTCB,,K R Market -Bylakonenahalli,,3,F53333,FFFFFF,240E :K R Market -Bylakonenahalli
240F,BMTCB,,K R Market -Nelamangala,,3,F53333,FFFFFF,240F :K R Market -Nelamangala
240G,BMTCB,,K R Market -Mahadeshwaranagar,,3,F53333,FFFFFF,240G :K R Market -Mahadeshwaranagar
240H,BMTCB,,K R Market -G Hosahalli,,3,F53333,FFFFFF,240H :K R Market -G Hosahalli
240J,BMTCB,,K R Market -Chikkamaskalgrama,,3,F53333,FFFFFF,240J :K R Market -Chikkamaskalgrama
240K,BMTCB,,K R Market -Biskur,,3,F53333,FFFFFF,240K :K R Market -Biskur
240L,BMTCB,,K R Market -Bharathnagar,,3,F53333,FFFFFF,240L :K R Market -Bharathnagar
240N,BMTCB,,K R Market -Heligehalli Colony,,3,F53333,FFFFFF,240N :K R Market -Heligehalli Colony
240P,BMTCB,,Sunkadgatte-Jayanagar 9th block,,3,F53333,FFFFFF,240P:Sunkadgatte-Jayanagar 9th block
241B,BMTCB,,Kempegowda Bus Station -Kenchanapura,,3,F53333,FFFFFF,241B :Kempegowda Bus Station -Kenchanapura
241C,BMTCB,,K R Market -Kodigehalli (Magadi Road),,3,F53333,FFFFFF,241C :K R Market -Kodigehalli (Magadi Road)
241D,BMTCB,,Kempegowda Bus Station -Bharathnagar,,3,F53333,FFFFFF,241D :Kempegowda Bus Station -Bharathnagar
241E,BMTCB,,Magadi Road Toll Gate -Gollarahatti,,3,F53333,FFFFFF,241E :Magadi Road Toll Gate -Gollarahatti
241G,BMTCB,,K R Market -Seegehalli (Magadi Road),,3,F53333,FFFFFF,241G :K R Market -Seegehalli (Magadi Road)
241,BMTCB,,K R Market -Kenchanapura,,3,F53333,FFFFFF,241:K R Market -Kenchanapura
241M,BMTCB,,K R Market -Savanadurga,,3,F53333,FFFFFF,241M :K R Market -Savanadurga
242,BMTCB,,K R Market -Thavarekere (Magadi Road),,3,F53333,FFFFFF,242:K R Market -Thavarekere (Magadi Road)
242A,BMTCB,,Kempegowda Bus Station -Kamakshipalya,,3,F53333,FFFFFF,242A :Kempegowda Bus Station -Kamakshipalya
242B,BMTCB,,Kempegowda Bus Station -Thavarekere (Magadi Road),,3,F53333,FFFFFF,242B :Kempegowda Bus Station -Thavarekere (Magadi Road)
242C,BMTCB,,K R Market -Sunkadakatte,,3,F53333,FFFFFF,242C :K R Market -Sunkadakatte
242D,BMTCB,,K R Market -Annapurneshwarinagar,,3,F53333,FFFFFF,242D :K R Market -Annapurneshwarinagar
242E,BMTCB,,K R Market -Cholanayakanahalli (Magadi Road),,3,F53333,FFFFFF,242E :K R Market -Cholanayakanahalli (Magadi Road)
242F,BMTCB,,K R Market -Yalachenahalli,,3,F53333,FFFFFF,242F :K R Market -Yalachenahalli
242G,BMTCB,,K R Market -Byadarahalli,,3,F53333,FFFFFF,242G :K R Market -Byadarahalli
242H,BMTCB,,K R Market -Madapatna (Magadi Road),,3,F53333,FFFFFF,242H :K R Market -Madapatna (Magadi Road)
242J,BMTCB,,K R Market -Doddamaranahalli,,3,F53333,FFFFFF,242J :K R Market -Doddamaranahalli
242L,BMTCB,,K R Market -Manchanahalli (Magadi Road),,3,F53333,FFFFFF,242L :K R Market -Manchanahalli (Magadi Road)
242M,BMTCB,,K R Market -Dodderi,,3,F53333,FFFFFF,242M :K R Market -Dodderi
242N,BMTCB,,K R Market -Giddenahalli (Magadi Road),,3,F53333,FFFFFF,242N :K R Market -Giddenahalli (Magadi Road)
242P,BMTCB,,K R Market -Huluvenahalli,,3,F53333,FFFFFF,242P :K R Market -Huluvenahalli
242Q,BMTCB,,K R Market -Gangenahalli,,3,F53333,FFFFFF,242Q :K R Market -Gangenahalli
242R,BMTCB,,K R Market -Jogerahalli,,3,F53333,FFFFFF,242R :K R Market -Jogerahalli
242T,BMTCB,,K R Market -Hunnigere (Mysore Road),,3,F53333,FFFFFF,242T :K R Market -Hunnigere (Mysore Road)
242U,BMTCB,,K R Market -Lakshmipura (Magadi Road),,3,F53333,FFFFFF,242U :K R Market -Lakshmipura (Magadi Road)
242V,BMTCB,,K R Market -Chikkanahalli,,3,F53333,FFFFFF,242V :K R Market -Chikkanahalli
242W,BMTCB,,K R Market -Kamakshipalya,,3,F53333,FFFFFF,242W :K R Market -Kamakshipalya
242Y,BMTCB,,K R Market -Aralimaradapalya,,3,F53333,FFFFFF,242Y :K R Market -Aralimaradapalya
242Z,BMTCB,,K R Market -Thippagondanahalli,,3,F53333,FFFFFF,242Z :K R Market -Thippagondanahalli
243,BMTCB,,K R Market -Andhrahalli,,3,F53333,FFFFFF,243:K R Market -Andhrahalli
243A,BMTCB,,K R Market -Muddayyanapalya,,3,F53333,FFFFFF,243A :K R Market -Muddayyanapalya
243B,BMTCB,,K R Market -Tigalarapalya (Magadi Road),,3,F53333,FFFFFF,243B :K R Market -Tigalarapalya (Magadi Road)
243C,BMTCB,,K R Market -Tigalarapalya (Magadi Road),,3,F53333,FFFFFF,243C :K R Market -Tigalarapalya (Magadi Road)
243D,BMTCB,,Kempegowda Bus Station -Tigalarapalya (Magadi Road),,3,F53333,FFFFFF,243D :Kempegowda Bus Station -Tigalarapalya (Magadi Road)
243E,BMTCB,,K R Market -Gidada Konnenahalli,,3,F53333,FFFFFF,243E :K R Market -Gidada Konnenahalli
243F,BMTCB,,Kempegowda Bus Station -Gidada Konnenahalli,,3,F53333,FFFFFF,243F :Kempegowda Bus Station -Gidada Konnenahalli
243G,BMTCB,,Kempegowda Bus Station -Thippenahalli,,3,F53333,FFFFFF,243G :Kempegowda Bus Station -Thippenahalli
243K,BMTCB,,K R Market -Madapatna (Magadi Road),,3,F53333,FFFFFF,243K :K R Market -Madapatna (Magadi Road)
243M,BMTCB,,K R Market -Sreepathihalli,,3,F53333,FFFFFF,243M :K R Market -Sreepathihalli
243Q,BMTCB,,Malleswaram 18th Cross -Malleswaram 18th Cross,,3,F53333,FFFFFF,243Q :Malleswaram 18th Cross -Malleswaram 18th Cross
243R,BMTCB,,Malleswaram 18th Cross -Malleswaram 18th Cross,,3,F53333,FFFFFF,243R :Malleswaram 18th Cross -Malleswaram 18th Cross
244,BMTCB,,K R Market -Jnana Bharathi,,3,F53333,FFFFFF,244:K R Market -Jnana Bharathi
244A,BMTCB,,K R Market -Malagala,,3,F53333,FFFFFF,244A :K R Market -Malagala
244C,BMTCB,,Kempegowda Bus Station -Nagarabhavi 10th Block,,3,F53333,FFFFFF,244C:Kempegowda Bus Station -Nagarabhavi 10th Block
244D,BMTCB,,Malleswaram 18th Cross -Nagarabhavi 10th Block,,3,F53333,FFFFFF,244D :Malleswaram 18th Cross -Nagarabhavi 10th Block
244F,BMTCB,,Kempegowda Bus Station -ITI Layout (Papareddypalya),,3,F53333,FFFFFF,244F :Kempegowda Bus Station -ITI Layout (Papareddypalya)
244G,BMTCB,,Shivajinagar -Papareddypalya,,3,F53333,FFFFFF,244G :Shivajinagar -Papareddypalya
244K,BMTCB,,Kempegowda Bus Station -Nagarabhavi 9th Block,,3,F53333,FFFFFF,244K :Kempegowda Bus Station -Nagarabhavi 9th Block
245,BMTCB,,K R Market -Ravuthanahalli,,3,F53333,FFFFFF,245:K R Market -Ravuthanahalli
245A,BMTCB,,K R Market -Nelamangala,,3,F53333,FFFFFF,245A :K R Market -Nelamangala
245B,BMTCB,,K R Market -Sondekoppa,,3,F53333,FFFFFF,245B :K R Market -Sondekoppa
245C,BMTCB,,K R Market -Kadabagere,,3,F53333,FFFFFF,245C :K R Market -Kadabagere
245D,BMTCB,,K R Market -Bettahalli,,3,F53333,FFFFFF,245D :K R Market -Bettahalli
245E,BMTCB,,K R Market -Kittanahalli,,3,F53333,FFFFFF,245E :K R Market -Kittanahalli
245F,BMTCB,,K R Market -Avarehalli,,3,F53333,FFFFFF,245F :K R Market -Avarehalli
245G,BMTCB,,Kempegowda Bus Station -Janapriya Township,,3,F53333,FFFFFF,245G :Kempegowda Bus Station -Janapriya Township
245H,BMTCB,,K R Market -Nelamangala,,3,F53333,FFFFFF,245H :K R Market -Nelamangala
245J,BMTCB,,Kempegowda Bus Station -Kittanahalli,,3,F53333,FFFFFF,245J :Kempegowda Bus Station -Kittanahalli
245K,BMTCB,,Kempegowda Bus Station -Avarehalli,,3,F53333,FFFFFF,245K :Kempegowda Bus Station -Avarehalli
245L,BMTCB,,K R Market -Baleveeranahalli,,3,F53333,FFFFFF,245L :K R Market -Baleveeranahalli
245P,BMTCB,,Shivajinagar -Janapriya Township,,3,F53333,FFFFFF,245P :Shivajinagar -Janapriya Township
245R,BMTCB,,Shivajinagar -Kittanahalli,,3,F53333,FFFFFF,245R :Shivajinagar -Kittanahalli
246,BMTCB,,Kempegowda Bus Station -Annapurneshwarinagar,,3,F53333,FFFFFF,246:Kempegowda Bus Station -Annapurneshwarinagar
246A,BMTCB,,Shivajinagar -Annapurneshwarinagar,,3,F53333,FFFFFF,246A :Shivajinagar -Annapurneshwarinagar
246B,BMTCB,,Kempegowda Bus Station -Srigandhada Kaval,,3,F53333,FFFFFF,246B :Kempegowda Bus Station -Srigandhada Kaval
247,BMTCB,,K R Market -Lakkondanahalli (Magadi Road),,3,F53333,FFFFFF,247:K R Market -Lakkondanahalli (Magadi Road)
247A,BMTCB,,K R Market -Vigneshwaranagar,,3,F53333,FFFFFF,247A :K R Market -Vigneshwaranagar
248,BMTCB,,K R Market -Jalahalli Cross,,3,F53333,FFFFFF,248:K R Market -Jalahalli Cross
248A,BMTCB,,Jalahalli Cross -Chowdeshwarinagar,,3,F53333,FFFFFF,248A :Jalahalli Cross -Chowdeshwarinagar
248B,BMTCB,,Hampinagar -Chikkabanavara,,3,F53333,FFFFFF,248B :Hampinagar -Chikkabanavara
248C,BMTCB,,K R Market -Rajagopalnagar Rajani Farm,,3,F53333,FFFFFF,248C :K R Market -Rajagopalnagar Rajani Farm
248E,BMTCB,,Jalahalli Cross -Uttarahalli,,3,F53333,FFFFFF,248E :Jalahalli Cross -Uttarahalli
248F,BMTCB,,K R Market -Kareemsab Layout,,3,F53333,FFFFFF,248F :K R Market -Kareemsab Layout
248G,BMTCB,,Jalahalli Cross -Magadi Road Toll Gate,,3,F53333,FFFFFF,248G :Jalahalli Cross -Magadi Road Toll Gate
248H,BMTCB,,Marathahalli -Peenya 2nd Stage,,3,F53333,FFFFFF,248H :Marathahalli -Peenya 2nd Stage
248J,BMTCB,,Kempegowda Bus Station -Hesaraghatta Vinayakanagar,,3,F53333,FFFFFF,248J :Kempegowda Bus Station -Hesaraghatta Vinayakanagar
248K,BMTCB,,BEML 5th Stage -MEI Layout (Bagalagunte),,3,F53333,FFFFFF,248K :BEML 5th Stage -MEI Layout (Bagalagunte)
248M,BMTCB,,BEML 5th Stage -Thammenahalli,,3,F53333,FFFFFF,248M :BEML 5th Stage -Thammenahalli
248N,BMTCB,,MCTC Mysore Road Bus Station -Chikkabanavara,,3,F53333,FFFFFF,248N :MCTC Mysore Road Bus Station -Chikkabanavara
248P,BMTCB,,MCTC Mysore Road Bus Station -Thammenahalli,,3,F53333,FFFFFF,248P :MCTC Mysore Road Bus Station -Thammenahalli
248SA,BMTCB,,Jalahalli cross-Jayanagar 9th block,"Peenya 2nd stage,Sunkadgatte,K.H.B.colony,Vijayanagar,,MCTC,Chamrajapet,Basavanagudi,Netkallappa circle,South end,Ramakrishna hospital,Jayanagar 3rd and 4th block,",3,F53333,FFFFFF,248SA:Jalahalli cross-Jayanagar 9th block
249,BMTCB,,Hampinagar -Peenya 2nd Stage,,3,F53333,FFFFFF,249:Hampinagar -Peenya 2nd Stage
249A,BMTCB,,Hampinagar -Peenya 2nd Stage,,3,F53333,FFFFFF,249A :Hampinagar -Peenya 2nd Stage
250,BMTCB,,K R Market -Chikkabanavara,,3,F53333,FFFFFF,250:K R Market -Chikkabanavara
250A,BMTCB,,K R Market -Bagalagunte,,3,F53333,FFFFFF,250A :K R Market -Bagalagunte
250AA,BMTCB,,K.R.Market-Chikka Banawara Rly station,,3,F53333,FFFFFF,250AA:K.R.Market-Chikka Banawara Rly station
250B,BMTCB,,Kempegowda Bus Station -Thammenahalli,,3,F53333,FFFFFF,250B :Kempegowda Bus Station -Thammenahalli
250C,BMTCB,,Kempegowda Bus Station -Bagalagunte,,3,F53333,FFFFFF,250C :Kempegowda Bus Station -Bagalagunte
250D,BMTCB,,K R Market -Ganigarahalli,,3,F53333,FFFFFF,250D :K R Market -Ganigarahalli
250E,BMTCB,,K R Market -Thammenahalli,,3,F53333,FFFFFF,250E :K R Market -Thammenahalli
250F,BMTCB,,K R Market -Somashettyhalli,,3,F53333,FFFFFF,250F :K R Market -Somashettyhalli
250G,BMTCB,,K R Market -Ravindranagar,,3,F53333,FFFFFF,250G :K R Market -Ravindranagar
250H,BMTCB,,Kempegowda Bus Station -IAF Chimney Hills,,3,F53333,FFFFFF,250H :Kempegowda Bus Station -IAF Chimney Hills
250J,BMTCB,,Kempegowda Bus Station -Thotaguddadahalli,,3,F53333,FFFFFF,250J :Kempegowda Bus Station -Thotaguddadahalli
250K,BMTCB,,K R Market -Kebbepalya,,3,F53333,FFFFFF,250K :K R Market -Kebbepalya
250L,BMTCB,,Kempegowda Bus Station -Ravindranagar,,3,F53333,FFFFFF,250L :Kempegowda Bus Station -Ravindranagar
250M,BMTCB,,Kempegowda Bus Station -MEI Layout (Bagalagunte),,3,F53333,FFFFFF,250M :Kempegowda Bus Station -MEI Layout (Bagalagunte)
250N,BMTCB,,Shivajinagar -MEI Layout (Bagalagunte),,3,F53333,FFFFFF,250N :Shivajinagar -MEI Layout (Bagalagunte)
250P,BMTCB,,Kempegowda Bus Station -Chikkabanavara,,3,F53333,FFFFFF,250P :Kempegowda Bus Station -Chikkabanavara
250Q,BMTCB,,Shivajinagar -Ravindranagar,,3,F53333,FFFFFF,250Q :Shivajinagar -Ravindranagar
250R,BMTCB,,K R Market -IAF Chimney Hills,,3,F53333,FFFFFF,250R :K R Market -IAF Chimney Hills
250S,BMTCB,,Kempegowda Bus Station -Geleyara Balaga Layout,,3,F53333,FFFFFF,250S :Kempegowda Bus Station -Geleyara Balaga Layout
250T,BMTCB,,K R Market -Kuduregere (Tumkur Road),,3,F53333,FFFFFF,250T :K R Market -Kuduregere (Tumkur Road)
250V,BMTCB,,Shivajinagar -Thammenahalli,,3,F53333,FFFFFF,250V :Shivajinagar -Thammenahalli
251,BMTCB,,K R Market -Shivakote,,3,F53333,FFFFFF,251:K R Market -Shivakote
251A,BMTCB,,K R Market -Kakolu,,3,F53333,FFFFFF,251A :K R Market -Kakolu
251B,BMTCB,,Kempegowda Bus Station -Rajanakunte (Bellary Road),,3,F53333,FFFFFF,251B :Kempegowda Bus Station -Rajanakunte (Bellary Road)
251C,BMTCB,,Shivajinagar -Laggere,,3,F53333,FFFFFF,251C :Shivajinagar -Laggere
251D,BMTCB,,K R Market -Rajiv Gandhi Nagar,,3,F53333,FFFFFF,251D :K R Market -Rajiv Gandhi Nagar
251E,BMTCB,,K R Market -Laggere,,3,F53333,FFFFFF,251E :K R Market -Laggere
251F,BMTCB,,K R Market -Rajiv Gandhi Nagar,,3,F53333,FFFFFF,251F :K R Market -Rajiv Gandhi Nagar
251K,BMTCB,,K R Market -Tumkur Road 8th Mile,,3,F53333,FFFFFF,251K :K R Market -Tumkur Road 8th Mile
251M,BMTCB,,K R Market -Karlapura,,3,F53333,FFFFFF,251M :K R Market -Karlapura
252,BMTCB,,Kempegowda Bus Station -Peenya 2nd Stage,,3,F53333,FFFFFF,252:Kempegowda Bus Station -Peenya 2nd Stage
252A,BMTCB,,Shivajinagar -Peenya 2nd Stage,,3,F53333,FFFFFF,252A :Shivajinagar -Peenya 2nd Stage
252B,BMTCB,,Banasawadi -Peenya 2nd Stage,,3,F53333,FFFFFF,252B :Banasawadi -Peenya 2nd Stage
252C,BMTCB,,Kempegowda Bus Station -Machohalli,,3,F53333,FFFFFF,252C :Kempegowda Bus Station -Machohalli
252D,BMTCB,,Kempegowda Bus Station -Rajagopalnagar Rajani Farm,,3,F53333,FFFFFF,252D :Kempegowda Bus Station -Rajagopalnagar Rajani Farm
252E,BMTCB,,Kempegowda Bus Station -Laggere,,3,F53333,FFFFFF,252E :Kempegowda Bus Station -Laggere
252F,BMTCB,,Kempegowda Bus Station -Peenya 2nd Stage,,3,F53333,FFFFFF,252F :Kempegowda Bus Station -Peenya 2nd Stage
252G,BMTCB,,Kempegowda Bus Station -Byadarahalli,,3,F53333,FFFFFF,252G :Kempegowda Bus Station -Byadarahalli
252H,BMTCB,,Kempegowda Bus Station -Rajiv Gandhi Nagar,,3,F53333,FFFFFF,252H :Kempegowda Bus Station -Rajiv Gandhi Nagar
252J,BMTCB,,Bhoopasandra -Peenya 2nd Stage,,3,F53333,FFFFFF,252J :Bhoopasandra -Peenya 2nd Stage
252K,BMTCB,,Shivajinagar -Kareemsab Layout,,3,F53333,FFFFFF,252K :Shivajinagar -Kareemsab Layout
252L,BMTCB,,Bandireddy Circle -Peenya 2nd Stage,,3,F53333,FFFFFF,252L :Bandireddy Circle -Peenya 2nd Stage
252M,BMTCB,,Marappa Garden -Peenya 2nd Stage,,3,F53333,FFFFFF,252M :Marappa Garden -Peenya 2nd Stage
252N,BMTCB,,Jeevanahalli -Peenya 2nd Stage,,3,F53333,FFFFFF,252N :Jeevanahalli -Peenya 2nd Stage
252P,BMTCB,,Kaval Byrasandra -Peenya 2nd Stage,,3,F53333,FFFFFF,252P :Kaval Byrasandra -Peenya 2nd Stage
252R,BMTCB,,Kempegowda Bus Station -Indira Priyadarshini Nagar,,3,F53333,FFFFFF,252R :Kempegowda Bus Station -Indira Priyadarshini Nagar
252T,BMTCB,,K R Market -Rajagopalnagar Rajani Farm,,3,F53333,FFFFFF,252T :K R Market -Rajagopalnagar Rajani Farm
252X,BMTCB,,Muthyalanagar -Nelamangala,,3,F53333,FFFFFF,252X :Muthyalanagar -Nelamangala
253,BMTCB,,K R Market -Indo Danish Farm,,3,F53333,FFFFFF,253:K R Market -Indo Danish Farm
253A,BMTCB,,K R Market -Byatha,,3,F53333,FFFFFF,253A :K R Market -Byatha
253C,BMTCB,,Shivajinagar -Indo Danish Farm,,3,F53333,FFFFFF,253C :Shivajinagar -Indo Danish Farm
253D,BMTCB,,K R Market -Thore Nagasandra,,3,F53333,FFFFFF,253D :K R Market -Thore Nagasandra
253E,BMTCB,,K R Market -Railway Gollahalli,,3,F53333,FFFFFF,253E :K R Market -Railway Gollahalli
253F,BMTCB,,K R Market -Kallodu,,3,F53333,FFFFFF,253F :K R Market -Kallodu
253G,BMTCB,,Kempegowda Bus Station -Kanasawadi,,3,F53333,FFFFFF,253G :Kempegowda Bus Station -Kanasawadi
253J,BMTCB,,Kempegowda Bus Station -Hesaraghatta,,3,F53333,FFFFFF,253J :Kempegowda Bus Station -Hesaraghatta
253K,BMTCB,,K R Market -Kodipalya,,3,F53333,FFFFFF,253K :K R Market -Kodipalya
253L,BMTCB,,K R Market -Hesaraghatta Farm,,3,F53333,FFFFFF,253L :K R Market -Hesaraghatta Farm
253N,BMTCB,,K R Market -Kodihalli (Hesaraghatta),,3,F53333,FFFFFF,253N :K R Market -Kodihalli (Hesaraghatta)
253P,BMTCB,,K R Market -Hosapalya (Tumkur Road),,3,F53333,FFFFFF,253P :K R Market -Hosapalya (Tumkur Road)
254,BMTCB,,K R Market -Bylakere,,3,F53333,FFFFFF,254:K R Market -Bylakere
254A,BMTCB,,K R Market -Siluvepura,,3,F53333,FFFFFF,254A :K R Market -Siluvepura
254C,BMTCB,,K R Market -Kalathammanahalli,,3,F53333,FFFFFF,254C :K R Market -Kalathammanahalli
254D,BMTCB,,K R Market -Kempapura (Tumkur Road),,3,F53333,FFFFFF,254D :K R Market -Kempapura (Tumkur Road)
255,BMTCB,,K R Market -Mattahalli,,3,F53333,FFFFFF,255:K R Market -Mattahalli
255A,BMTCB,,K R Market -Huskur (Tumkur Road),,3,F53333,FFFFFF,255A :K R Market -Huskur (Tumkur Road)
255B,BMTCB,,K R Market -Nagaroor,,3,F53333,FFFFFF,255B :K R Market -Nagaroor
255C,BMTCB,,K R Market -Pillahalli,,3,F53333,FFFFFF,255C :K R Market -Pillahalli
255D,BMTCB,,Kempegowda Bus Station -Huskur (Tumkur Road),,3,F53333,FFFFFF,255D :Kempegowda Bus Station -Huskur (Tumkur Road)
255E,BMTCB,,K R Market -Narasipura,,3,F53333,FFFFFF,255E :K R Market -Narasipura
255F,BMTCB,,K R Market -Byrashettahalli,,3,F53333,FFFFFF,255F :K R Market -Byrashettahalli
255G,BMTCB,,K R Market -Bettanagere (Tumkur Road),,3,F53333,FFFFFF,255G :K R Market -Bettanagere (Tumkur Road)
255H,BMTCB,,K R Market -Govindapura (Tumkur Road),,3,F53333,FFFFFF,255H :K R Market -Govindapura (Tumkur Road)
255J,BMTCB,,K R Market -Honnasandra,,3,F53333,FFFFFF,255J :K R Market -Honnasandra
255K,BMTCB,,Shivajinagar -Pillahalli,,3,F53333,FFFFFF,255K :Shivajinagar -Pillahalli
255M,BMTCB,,Shivajinagar -Pillahalli,,3,F53333,FFFFFF,255M :Shivajinagar -Pillahalli
256A,BMTCB,,Hampinagar -Nelamangala,,3,F53333,FFFFFF,256A :Hampinagar -Nelamangala
256B,BMTCB,,K R Market -Gejjagadahalli,,3,F53333,FFFFFF,256B :K R Market -Gejjagadahalli
256C,BMTCB,,Kempegowda Bus Station -Muniswamappa Layout,,3,F53333,FFFFFF,256C :Kempegowda Bus Station -Muniswamappa Layout
256D,BMTCB,,K R Market -Ravuthanahalli,,3,F53333,FFFFFF,256D :K R Market -Ravuthanahalli
256,BMTCB,,K R Market -Thimmabovipalya,,3,F53333,FFFFFF,256:K R Market -Thimmabovipalya
256M,BMTCB,,K R Market -Motaganahalli,,3,F53333,FFFFFF,256M :K R Market -Motaganahalli
257,BMTCB,,K R Market -Alur,,3,F53333,FFFFFF,257:K R Market -Alur
257A,BMTCB,,K R Market -Harokyatanahalli,,3,F53333,FFFFFF,257A :K R Market -Harokyatanahalli
257B,BMTCB,,K R Market -Madavara Kodipalya,,3,F53333,FFFFFF,257B :K R Market -Madavara Kodipalya
257C,BMTCB,,Kempegowda Bus Station -Manjunathanagar (Tumkur Road),,3,F53333,FFFFFF,257C :Kempegowda Bus Station -Manjunathanagar (Tumkur Road)
257D,BMTCB,,K R Market -Kuduregere (Tumkur Road),,3,F53333,FFFFFF,257D :K R Market -Kuduregere (Tumkur Road)
258,BMTCB,,K R Market -Nelamangala,,3,F53333,FFFFFF,258:K R Market -Nelamangala
258A,BMTCB,,K R Market -Machonayakanahalli,,3,F53333,FFFFFF,258A :K R Market -Machonayakanahalli
258B,BMTCB,,Kempegowda Bus Station -Nelamangala,,3,F53333,FFFFFF,258B :Kempegowda Bus Station -Nelamangala
258C,BMTCB,,Kempegowda Bus Station -Nelamangala,,3,F53333,FFFFFF,258C :Kempegowda Bus Station -Nelamangala
258E,BMTCB,,K R Market -Mailanahalli,,3,F53333,FFFFFF,258E :K R Market -Mailanahalli
258F,BMTCB,,K R Market -Shivanapura,,3,F53333,FFFFFF,258F :K R Market -Shivanapura
258G,BMTCB,,K R Market -Guruvanahalli,,3,F53333,FFFFFF,258G :K R Market -Guruvanahalli
258K,BMTCB,,K R Market -Yantaganahalli,,3,F53333,FFFFFF,258K :K R Market -Yantaganahalli
258L,BMTCB,,K R Market -Guruvanahalli,,3,F53333,FFFFFF,258L :K R Market -Guruvanahalli
258M,BMTCB,,K R Market -Thyamagondlu,,3,F53333,FFFFFF,258M :K R Market -Thyamagondlu
258N,BMTCB,,Shivajinagar -Nelamangala,,3,F53333,FFFFFF,258N :Shivajinagar -Nelamangala
258P,BMTCB,,K R Market -Karigowdanahalli,,3,F53333,FFFFFF,258P :K R Market -Karigowdanahalli
258Q,BMTCB,,K R Market -Hunnigere (Tumkur Road),,3,F53333,FFFFFF,258Q :K R Market -Hunnigere (Tumkur Road)
258R,BMTCB,,K R Market -Honnasandra,,3,F53333,FFFFFF,258R :K R Market -Honnasandra
258S,BMTCB,,K R Market -Ramadevanahalli,,3,F53333,FFFFFF,258S :K R Market -Ramadevanahalli
258T,BMTCB,,Kempegowda Bus Station -Kannamangala (Tumkur Road),,3,F53333,FFFFFF,258T :Kempegowda Bus Station -Kannamangala (Tumkur Road)
258U,BMTCB,,K R Market -Kuluve Kempanahalli,,3,F53333,FFFFFF,258U :K R Market -Kuluve Kempanahalli
258V,BMTCB,,K R Market -Guruvanahalli,,3,F53333,FFFFFF,258V :K R Market -Guruvanahalli
258W,BMTCB,,Kempegowda Bus Station -Jodi Thimmasandra,,3,F53333,FFFFFF,258W :Kempegowda Bus Station -Jodi Thimmasandra
258X,BMTCB,,Muthyalanagar -Nelamangala,,3,F53333,FFFFFF,258X :Muthyalanagar -Nelamangala
259,BMTCB,,Shivajinagar -Jalahalli East 7 Camp,,3,F53333,FFFFFF,259:Shivajinagar -Jalahalli East 7 Camp
261,BMTCB,,Kempegowda Bus Station -Peenya 2nd Stage,,3,F53333,FFFFFF,261:Kempegowda Bus Station -Peenya 2nd Stage
262A,BMTCB,,J P Nagar 3rd Phase -Peenya 2nd Stage,,3,F53333,FFFFFF,262A :J P Nagar 3rd Phase -Peenya 2nd Stage
263,BMTCB,,K R Market -Kammasandra (Tumkur Road),,3,F53333,FFFFFF,263:K R Market -Kammasandra (Tumkur Road)
263A,BMTCB,,K R Market -Thippenahalli,,3,F53333,FFFFFF,263A :K R Market -Thippenahalli
263B,BMTCB,,K R Market -Gangondanahalli (Tumkur Road),,3,F53333,FFFFFF,263B :K R Market -Gangondanahalli (Tumkur Road)
263C,BMTCB,,K R Market -Nelakadirenahalli,,3,F53333,FFFFFF,263C :K R Market -Nelakadirenahalli
263D,BMTCB,,K R Market -KRS Gowda Layout,,3,F53333,FFFFFF,263D :K R Market -KRS Gowda Layout
263E,BMTCB,,K R Market -Channanayakanahalli,,3,F53333,FFFFFF,263E :K R Market -Channanayakanahalli
